uid,storage_id,title,url
6eca32f5,7240841,Epidemiology of and Risk Factors for Coronavirus Infection in Health Care Workers,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7240841
0d647b22,7234712,Brief Summary of Potential SARS-CoV-2 Prophylactic and Treatment Drugs in the Emergency Department,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7234712
46c2feac,7234709,Keeping the Fire House Running: A Proposed Approach to Mitigate Spread of COVID-19 Among Public Safety Personnel,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7234709
ed1bb736,7234708,Preliminary Results of Initial Testing for Coronavirus (COVID-19) in the Emergency Department,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7234708
679ef2d3,7212072,Clinical Characteristics of COVID-19 Infection in Newborns and Pediatrics: A Systematic Review ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7212072
7f63670c,7238392,Neurological manifestations associated with COVID-19: a review and a call for action,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7238392
1fb1b741,7237910,Spiking Pandemic Potential: Structural and Immunological Aspects of SARS-CoV-2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7237910
ba1cb578,7237801,Model based approach for estimating the dosage regimen of indomethacin a potential antiviral treatment of patients infected with SARS CoV-2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7237801
a5050d5e,7203451,An Extensive Meta-Metagenomic Search Identifies SARS-CoV-2-Homologous Sequences in Pangolin Lung Viromes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7203451
c21fd3a3,7236739,Herd Immunity: Understanding COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7236739
736c09fe,7235574,Hydroxychloroquine effects on psoriasis: A systematic review and a cautionary note for COVID-19 treatment,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7235574
cb421d21,7235439,A comprehensive review on drug repositioning against coronavirus disease 2019 (COVID19),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7235439
96bf4f80,7234869,Safe management of bodies of deceased persons with suspected or confirmed COVID-19: a rapid systematic review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7234869
52e44da9,7234781,Psychiatric and neuropsychiatric presentations associated with severe coronavirus infections: a systematic review and meta-analysis with comparison to the COVID-19 pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7234781
9a2ec28c,7231546,Ethics of instantaneous contact tracing using mobile phone apps in the control of the COVID-19 pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7231546
e8c28b0f,7233226,Association of inflammatory markers with the severity of COVID-19: A meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7233226
3d2da432,7231906,"Hypertension is associated with increased mortality andseverity of disease in COVID-19 pneumonia: A systematic review, meta-analysisand meta-regression",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7231906
14aa6ed0,7229873,Hazardous Postoperative Outcomes of Unexpected COVID-19 Infected Patients: A Call for Global Consideration of Sampling all Asymptomatic Patients Before Surgical Treatment,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7229873
aa1b5b4c,7229787,Clinicopathological characteristics of 8697 patients with COVID-19 in China: a meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7229787
a5984151,7229739,Cardiovascular Implications of the COVID-19 Pandemic: A Global Perspective,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7229739
155055e7,7229721,COVID-19 pandemic: The experience of a multiple sclerosis centre in Chile,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7229721
97d5f492,7229464,Swine enteric alphacoronavirus (swine acute diarrhea syndrome coronavirus): An update three years after its discovery,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7229464
c6065b89,7229462,Cutaneous manifestations of COVID-19: A preliminary review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7229462
0054fd52,7228888,Are type 1 interferons treatment in Multiple Sclerosis as a potential therapy against COVID-19?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7228888
c2770814,7228735,Tracheostomy in the COVID-19 era: global and multidisciplinary guidance,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7228735
0219c38d,7228345,Effectiveness of N95 respirators versus surgical masks against influenza: A systematic review and meta‐analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7228345
af61bea6,7228336,Neutrophil‐to‐lymphocyte ratio and lymphocyte‐to‐C‐reactive protein ratio in patients with severe coronavirus disease 2019 (COVID‐19): A meta‐analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7228336
81aae829,7228328,Systematic review of COVID‐19 in children shows milder cases and a better prognosis than adults,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7228328
1f55f937,7228265,Clinical features of deaths in the novel coronavirus epidemic in China,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7228265
1e83d63d,7228215,Imaging and clinical features of patients with 2019 novel coronavirus SARS‐CoV‐2: A systematic review and meta‐analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7228215
87c1b43c,7227548,"Diagnosis and treatment of coronavirus disease 2019 (COVID-19): Laboratory, PCR, and chest CT imaging findings",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7227548
8326f5f7,7227498,Neurological manifestations of COVID-19 and other coronavirus infections: A systematic review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7227498
7b04e28c,7220001,A Case of COVID-19 Pneumonia in a Young Male with Full Body Rash as a Presenting Symptom,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7220001
041b21ad,7219987,"Novel, Inexpensive Portable Respiratory Protection Unit (PRPU) for Healthcare Workers",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7219987
fcee64b6,7215346,Post-Translational Protein Deimination Signatures in Serum and Serum-Extracellular Vesicles of ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7215346
e96f5736,7222643,Prediction models for diagnosis and prognosis of covid-19 infection: systematic review and critical appraisal,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7222643
2d5f3697,7221379,Neonatal intensive care unit preparedness for the Novel Coronavirus Disease-2019 pandemic: A New York City hospital perspective,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7221379
7b746652,7221373,"Impact of cerebrovascular and cardiovascular diseases on mortality and severity of COVID-19–systematic review, meta-analysis, and meta-regression",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7221373
f95bac71,7221365,Acute asthma management during SARS-CoV2-pandemic 2020,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7221365
76dfde7f,7220616,Introducing the “Corona Curtain”: an innovative technique to prevent airborne COVID-19 exposure during emergent intubations,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7220616
eeb68273,7219724,Public Health Aspects of COVID-19 Infection with Focus on Cardiovascular Diseases,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7219724
7e2a4177,7219356,The role of biomarkers in diagnosis of COVID-19 – A systematic review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7219356
f1746afa,7215158,COVID-19 outbreak and cancer radiotherapy disruption in Italy: Survey endorsed by the Italian Association of Radiotherapy and Clinical Oncology (AIRO),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7215158
a13435c0,7215156,“Hydroxychloroquine in patients with COVID-19: A Systematic Review and meta-analysis.”,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7215156
5ee817ed,7214852,Drug repurposing against COVID-19: focus on anticancer agents,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7214852
a596a009,7214340,Impact of the Coronavirus (COVID-19) pandemic on surgical practice - Part 1,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7214340
6d886080,7211102,Recommendations for control and prevention of infections for pediatric orthopedics during the epidemic period of COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7211102
8fb88500,7212733,Aerosol-generating otolaryngology procedures and the need for enhanced PPE during the COVID-19 pandemic: a literature review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7212733
3146560a,7211736,On the crucial role of multilingual biomedical databases in epidemic events (SARS-CoV-2 analysis),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7211736
700bb09e,7211688,"QT prolongation, torsades de pointes, and sudden death with short courses of chloroquine or hydroxychloroquine as used in COVID-19: A systematic review",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7211688
07a9dbeb,7210464,Impacts of social and economic factors on the transmission of coronavirus disease 2019 (COVID-19) in China,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7210464
b992e82f,7210117,A quality evaluation of guidelines on five different viruses causing public health emergencies of international concern,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7210117
a42fa904,7206431,"Prevalence of depression, anxiety, and insomnia among healthcare workers during the COVID-19 pandemic: A systematic review and meta-analysis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206431
12fb8cd7,7205616,Diabetes and metabolic syndrome as risk factors for COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7205616
f75bb966,7202463,Clinical evidence based review and recommendations of aerosol generating medical procedures in otolaryngology – head and neck surgery during the COVID-19 pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7202463
148855b5,7200992,Can computed tomography be a primary tool for COVID-19 detection? Evidence appraisal through meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7200992
c5ee9995,7200137,CT Manifestations and Clinical Characteristics of 1115 Patients with Coronavirus Disease 2019 (COVID-19): A Systematic Review and Meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7200137
3b611506,7199732,Monitoring Proteolytic Activity in Real Time: A New World of Opportunities for Biosensors,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7199732
2780e715,7199730,Emergence of genomic diversity and recurrent mutations in SARS-CoV-2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7199730
094f128c,7199529,Changes in contact patterns shape the dynamics of the COVID-19 outbreak in China,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7199529
0bf63b36,7199468,"Occurrence, prevention, and management of the psychological effects of emerging virus outbreaks on healthcare workers: rapid review and meta-analysis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7199468
c8528de1,7187729,Comorbid Chronic Diseases and Acute Organ Injuries Are Strongly Correlated with Disease Severity and Mortality among COVID-19 Patients: A Systemic Review and Meta-Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7187729
4ed5276d,7198998,Interactions between antihyperglycemic drugs and the renin-angiotensin system: Putative roles in COVID-19. A mini-review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7198998
0eec7cc8,7198462,Coronavirus Disease 2019 Pandemic: Health System and Community Response to a Text Message (Text4Hope) Program Supporting Mental Health in Alberta,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7198462
1ba4fcf9,7187742,Social Dimensions of COVID-19 in South Africa: A Neglected Element of the Treatment Plan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7187742
2d62c1fe,7196923,"Novel 2019 coronavirus structure, mechanism of action, antiviral drug promises and rule out against its treatment",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7196923
5906569a,7196382,Eosinopenia and elevated C-reactive protein facilitate triage of COVID-19 patients in fever clinic: A retrospective case-control study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7196382
b676f00f,7195434,Prevalence and severity of corona virus disease 2019 (COVID-19): A systematic review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7195434
37b5f343,7195158,The effect of corticosteroid treatment on patients with coronavirus infection: a systematic review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7195158
0393ca15,7195018,Diabetic patients with COVID-19 infection are at higher risk of ICU admission and poor short-term outcome,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7195018
70b3698a,7194937,Fighting against COVID-19: Innovative strategies for clinical pharmacists,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194937
565682a8,7194921,Crystal structure of SARS-CoV-2 nucleocapsid protein RNA binding domain reveals potential unique drug targeting sites,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194921
71c66712,7194791,Supportive Treatment with Tocilizumab for COVID-19: A Systematic Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194791
175d40bf,7194638,Prevalence of comorbidities and its effects in patients infected with SARS-CoV-2: a systematic review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194638
8939f5ab,7194040,German Endoscopy Unit Preparations for the Coronavirus Disease 2019 Pandemic: A Nationwide Survey,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194040
7ab6e430,7189258,Myocardial injury is associated with higher mortality in patients with coronavirus disease 2019: a meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7189258
5d4fd2c2,7189905,Peri-operative and critical care concerns in coronavirus pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7189905
5b4e3870,7186508,To mask or not to mask: Modeling the potential for face mask use by the general public to curtail the COVID-19 pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7186508
3a7e12c8,7183921,Myalgia may not be associated with severity of coronavirus disease 2019 (COVID-19),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7183921
9e7e8b03,7175649,Coronavirus disease (COVID-19): a scoping review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7175649
7173cc27,7187881,COVID-19 and Multiorgan Response,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7187881
b49d674d,7187827,Mobile phones represent a pathway for microbial transmission: A scoping review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7187827
6efa9b1a,7184017,Medical masks and Respirators for the Protection of Healthcare Workers from SARS-CoV-2 and other viruses,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7184017
b7746928,7183997,AID in Antibody Diversification: There and Back Again,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7183997
b4fc6ea2,7183981,Startups in times of crisis – A rapid response to the COVID-19 pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7183981
74461fdc,7183951,Patients with arterial hypertension and COVID-19 are at higher risk of ICU admission,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7183951
3eea0972,7183817,COVID-19 and the role of 3D printing in medicine,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7183817
713f9fc1,7182532,Recommendations on the clinical management of the COVID-19 infection by the «new coronavirus» SARS-CoV2. Spanish Paediatric Association working group,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7182532
cc6eeba9,7174894,Public Health Interventions to Mitigate Early Spread of SARS-CoV-2 in Poland,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7174894
b9507ef4,7180041,Restructured society and environment: A review on potential technological strategies to control the COVID-19 pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7180041
d540898f,7178924,Personal protective equipment (PPE) for both anesthesiologists and other airway managers: principles and practice during the COVID-19 pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7178924
2d33ab70,7177078,Oncology Nursing During a Pandemic: Critical Reflections in the Context of COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7177078
30349705,7177074,Factors associated with mortality in patients with COVID-19. A quantitative evidence synthesis of clinical and laboratory data,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7177074
b739fc72,7173403,Pediatric Airway Management in Coronavirus Disease 2019 Patients: Consensus Guidelines From the Society for Pediatric Anesthesia’s Pediatric Difficult Intubation Collaborative and the Canadian Pediatric Anesthesia Society,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7173403
